endwelcomescreen_keys.keys,endwelcomescreen_keys.rt,participant,STUDY_ID,SESSION_ID,date,expName,psychopyVersion,OS,frameRate,endinstructionscreen_keys.keys,endinstructionscreen_keys.rt,endpartnermatch_keys.keys,endpartnermatch_keys.rt,sharenextphoto_key.keys,sharenextphoto_key.rt,salience_rating,key_resp.keys,stress_level,subtract_bonus,TOTAL_TASK_BONUS,stresslevel_keypress.keys,entiretaskloop.thisRepN,entiretaskloop.thisTrialN,entiretaskloop.thisN,entiretaskloop.thisIndex,entiretaskloop.ran,TrialNumber,Partner,Condition,Photos,Feedback,FeedbackWait,WTP_ins_keys1.keys,WTP_ins_keys1.rt,WTP_ins_keys2.keys,WTP_ins_keys2.rt,responses.keys,WTPTaskLoop.thisRepN,WTPTaskLoop.thisTrialN,WTPTaskLoop.thisN,WTPTaskLoop.thisIndex,WTPTaskLoop.ran,right,left,leftmoney,rightmoney,WTP_ITI,social_left,decision_price,responses.rt,Resume_keys.keys,Resume_keys.rt,end_screen_keys.keys,end_screen_keys.rt
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,NAN,,NAN,0.4,5.6,,0,19,19,19,1,20,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_19.jpeg,did not like,3.195382774,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.5621,NAN,,NAN,0.4,5.6,,0,20,20,20,1,21,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_11.jpeg,liked,1.779333479,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.7963,NAN,,NAN,0.4,5.6,,0,21,21,21,1,22,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_2.jpeg,did not like,4.312468682,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9705,NAN,,NAN,0.4,5.6,,0,22,22,22,1,23,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_21.jpeg,liked,4.940433059,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,space,0.9431,NAN,,NAN,0.4,5.6,,0,23,23,23,1,24,Alex,Acc,Participant_Images/671469967e2a4f2e612e3846/671469967e2a4f2e612e3846_Images/671469967e2a4f2e612e3846_Image_15.jpeg,liked,2.7105123,,,,,,,,,,,,,,,,,,,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,21,,,,,,space,1.4308,space,0.7862,1,0,0,0,0,1,Take myself out for a sushi lunch,Stay out late talking with a friend,0.01,0.05,8.8,1,0.01,1.8547,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,22,,,,,,,,,,1,0,1,1,1,1,Get coffee with a friend,Write poetry to sort through my emotions,0.02,0.05,4.4,0,0.02,1.5427,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,23,,,,,,,,,,1,0,2,2,2,1,Watch movies on a rainy day in my bedroom,Help a friend with shopping,0.03,0.05,1.1,1,0.03,1.5697,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,24,,,,,,,,,,1,0,3,3,3,1,Help a friend with shopping,Do a long yoga session at night before bed,0.04,0.05,4.4,0,0.04,1.8195,,,,
,,671469967e2a4f2e612e3846,6685aa9113c938e83b4f1ea0,672c17a370a6216d81522a8c,2024-11-06_18h29.58.865,WTP_SM_Choice,2022.2.1,Win32,60.24096386,,,,,,,,,,,,,,,,,,25,,,,,,,,,,2,0,4,4,4,1,Watch movies on a rainy day in my bedroom,Get together for Christmas with my family,0.05,0.05,3.3,1,0.05,2.0906,,,,
